"1138586254952587269","2022-08-08T00:53:22Z","1556443416048930818","pt","2","RT @PTpoa Além Susaf @EdegarPretto também destaca ações como o Programa de Aquisição de Alimentos PAA e o Programa Nacional de Alime…"
"422814320","2022-08-08T00:53:07Z","1556443351808892928","pt","92","RT @EdegarPretto Eu quero dizer aos gaúchos e gaúchas que se eu governador vou anular todos os atos de privatização da nossa Corsan…"
"132576896","2022-08-08T00:48:07Z","1556442096399179777","pt","1","RT @jlzasso Cara o Edegar Pretto tá muito bem nesse debate #DebateNaBandRS"
"132576896","2022-08-08T00:48:20Z","1556442150371573760","pt","1","RT @davidalmansa Heize mais perdido não tem Onixy só fala bozo e defende o indefensável Leite na defensiva e perdido Dobradinha neol…"
"45099249","2022-08-08T00:48:54Z","1556442294429138945","pt","1","RT @NatashaPSOL O @EdegarPretto lembrou que foi o Olívio Dutra que criou UERGS É isso que precisamos para o RS investimento público na…"
"50088149","2022-08-08T00:50:43Z","1556442749477523456","pt","20","RT @EdegarPretto O debate começou e você pode acompanhar todos os detalhes nas redes de Edegar Pretto  "
"60654156","2022-08-08T00:48:16Z","1556442132080115712","pt","2","RT @alexhaubrich O #DebateNaBandRS mostrando o óbvio @EdegarPretto é o único candidato que pode devolver o RS para o povo gaúcho  com di…"
"1290059238543372289","2022-08-08T00:48:25Z","1556442171288559618","pt","3","RT @lucasgertzm OS GOVERNOS PETISTAS FORAM OS GOVERNOS QUE MAIS INVESTIRAM EM EDUCAÇÃO NESTE PAÍS #DebateNaBandRS  #LulaOlivioPrettoRuas"
"1427334878702575619","2022-08-08T00:50:20Z","1556442651402113024","pt","11","RT @BohnGass Num tom muito sereno como convém quem quer governar o Rio Grande @EdegarPretto vai mostrando que para comandar o Estado é…"
"133118845","2022-08-08T00:50:28Z","1556442687364124673","pt","7","RT @Sandroka131 Olha o Edegar Pretto chegando na Band RS O nosso candidato vice-governador Pedro Ruas também está por lá Orgulho des…"
"1545443237313355777","2022-08-08T00:50:30Z","1556442695475892226","pt","6","RT @mariadorosario O @EdegarPretto é filho da Dona Otília e saudoso deputado federal Adão Pretto É gaúcho de palavra com origem na ag…"
"479953995","2022-08-08T00:50:46Z","1556442763218018305","pt","2584","RT @DelegadoZucco Todos os generais Exército unidos e coesos junto c o ministro da defesa e o Gal Villas Bôas ex Cmt EB\nEstamos ju…"
"2163929310","2022-08-08T00:52:10Z","1556443115875090432","pt","14","RT @PompeodeMattos Demolidor\n@VieiraPDT deu uma invertida espetacular em @onyxlorenzoni\n\nFalou verdades que eles não querem ouvir o…"
"422814320","2022-08-08T00:52:44Z","1556443255235018752","pt","39","RT @EdegarPretto O Banrisul será fortalecido não somente para comemorar lucros mas para desenvolver o Rio Grande apoiando indústria…"
