"author_id","created_at","id","lang","retweet_count","text"
"1529445932118556673","2022-08-08T00:39:18Z","1556439874781298688","pt","2","O @Heinzeoficial mora em Paris Nada tá dando certo nos modelos que ele defende com @jairbolsonaro  e @EduardoLeite_  O Rs tem recorde de desemprego e pessoas com fome O que tá dando certo Pra quem #LulaOlivioEdegarRuas #LulaOlivioPrettoRuas #DebateNaBandRS"
"235717306","2022-08-08T00:43:21Z","1556440897679761409","pt","4","RT @NatashaPSOL Eduardo Leite falou de direitos das mulheres mas parece ter esquecido o ESCÂNDALO em que foi envolvido com exames de CÂNC…"
"135701262","2022-08-08T00:52:44Z","1556443258536054784","pt","7","RT @matheuspggomes Ricardo Jobim NOVO é o representante da direita inimiga meio-ambiente na disputa ao Governo RS Defendeu que a…"
"88671665","2022-08-08T00:49:20Z","1556442400637296640","pt","91","RT @EdegarPretto Vamos rever o acordo que Eduardo Leite fez com Bolsonaro que nos condena o estado uma subordinação completa Nós quere…"
"53097114","2022-08-08T00:49:33Z","1556442455280599040","pt","7","RT @TZTarcisio O @EdegarPretto ponto\n\nLeite e Bolsonaro com caneta na mão são mesma coisa\n\nLeite Heinze e Onix tem o mesmo proje…"
"1472767662291918851","2022-08-08T00:49:09Z","1556442355133194240","pt","73","RT @matheuspggomes Pelo visto o Onyx não sabe absolutamente nada sobre realidade Rio Grande Sul Vai passar eleição toda faland…"
"38809147","2022-08-08T00:49:16Z","1556442383339888642","pt","8","RT @EngZini 14 das nossas escolas públicas estaduais não tem banheiro ou não está funcionando\n\n#DebateNaBandRS"
"1059040677886074880","2022-08-08T00:53:22Z","1556443418418712576","pt","131","RT @LeonelRadde Onyx Caixa 2 já mentiu umas 200 vezes nesse debate propagando fake news na cara dura \nAqui está verdade "
"1439901146148134917","2022-08-08T00:53:19Z","1556443404132925440","pt","8","RT @comuna_bella Eduardo Leite falando que defende mulheres gaúchas engana quem Não esquecemos Ieda Greice e Emanuele que perderam s…"
"1046414009430413315","2022-08-08T00:53:15Z","1556443389335330817","pt","26","RT @VieiraPDT #DebateNaBandRS\n""Discordo candidato Onyx sobre atuação governo na pandemia Primeiro quero solidarizar com 40 mil…"
"51242080","2022-08-08T00:47:54Z","1556442040673746947","pt","14","RT @VieiraPDT #DebateNaBandRS \n""Sou contra privatizações Venderam CEEE Distribuidora por míseros 100 mil reais Agora venderam nossa…"
"88671665","2022-08-08T00:53:08Z","1556443358691840002","pt","73","RT @LeonelRadde Eduardo Leite junto com PSDB e MDB deixaram os professores e professoras 7 anos sem reposição slasrial São 14 de escol…"
"53097114","2022-08-08T00:49:44Z","1556442503674478595","pt","21","RT @EdegarPretto Vamos rever o acordo que Eduardo Leite fez com Bolsonaro que nos condena o estado uma subordinação completa\nVamos rec…"
"51242080","2022-08-08T00:49:39Z","1556442480387792899","pt","2","RT @EngZini Os servidores públicos não podem ser tratados como adversários Estado\n\n#DebateNaBandRS"
"88671665","2022-08-08T00:47:54Z","1556442042057768960","pt","97","RT @EdegarPretto O projeto de Bolsonaro e Leite é o mesmo principalmente na questão privatista O governador que renunciou disse que não…"
"51242080","2022-08-08T00:48:08Z","1556442099842793479","pt","18","RT @JulianaBrizola Leite vendeu CEEE por R 100 mil e nossa população sente consequências cada vento mais forte Vieira defende o p…"
"1417935271295868935","2022-08-08T00:49:55Z","1556442549363085313","pt","26","RT @VieiraPDT #DebateNaBandRS\n""Discordo candidato Onyx sobre atuação governo na pandemia Primeiro quero solidarizar com 40 mil…"
"2163929310","2022-08-08T00:50:29Z","1556442690635587585","pt","8","RT @PompeodeMattos O #DebateNaBandRS está mais parecendo um fraterno encontro entre neoliberais e filhotes da ditadura – como dizia o Dr…"
"411167631","2022-08-08T00:51:11Z","1556442865600962560","pt","1217","RT @onyxlorenzoni O esquerdista Peninha sujeito que exala ódio e prega violência e crimes em um vídeo  não representa o Rio Grande Su…"
"1138586254952587269","2022-08-08T00:51:30Z","1556442945158582275","pt","84","RT @LeonelRadde Onyx Caixa 2 mentindo na cara dura\nDizendo que nunca tivemos tanto emprego e estabilidade econômica Só se na casa de…"
"1439901146148134917","2022-08-08T00:51:31Z","1556442952704172032","pt","8","RT @FlorbelaEspanc5 O Eduardo Leite parece aquela meia que perdeu o outro pé e fica olhando pras meias e perguntando “ meu par é vc” Assi…"
"1439901146148134917","2022-08-08T00:51:59Z","1556443067930103808","pt","11","RT @H1SaiaDaMatrix Eduardo Leite falando das mulheres sobre violência contra mulheres levantou bola para o Argenta lembrar o que ele…"
"397303940","2022-08-08T00:52:18Z","1556443147168845824","pt","54","RT @DedeLulista O Rio Grande Sul está com os piores índices na Educação o @EdegarPretto foi lá e macetou Nós já governamos o estado…"
"422814320","2022-08-08T00:52:33Z","1556443212495069189","pt","36","RT @EdegarPretto O projeto de Bolsonaro e Leite é o mesmo O governador que renunciou disse que não iria privatizar e entregou CEEE por…"
"68661651","2022-08-08T00:52:33Z","1556443212692201474","pt","24","RT @DedeLulista O Eduardo Leite finge se importar com mulheres Não adianta mentiroso #PalavraDeGaúcho é algo que só Edegar Pretto tem…"
"1439901146148134917","2022-08-08T00:52:38Z","1556443232925540352","pt","1","RT @OCaioVenancio Começou cobrança pela falta de palavra de Eduardo Leite PSDB tema das privatizações\n\nTema incontornável nestas e…"
"1193362901102407681","2022-08-08T00:47:47Z","1556442010038542337","und","0","@wilsonmjunior_ @EdegarPretto @LulaOficial @olivio_dutra @tarsogenro @dilmabr @paulopaim 🤮🤮🤮🤮🤮🤮🤮🤮🤮"
"1127249027425296389","2022-08-08T00:37:58Z","1556439541170438145","pt","24","RT @DedeLulista O Eduardo Leite finge se importar com mulheres Não adianta mentiroso #PalavraDeGaúcho é algo que só Edegar Pretto tem…"
"1068641519224147969","2022-08-08T00:38:09Z","1556439588243230720","pt","1","RT @_TalesPassos Um minuto de silêncio Heinze tá descobrindo baldeação transporte público\n#DebateNaBandRS"
"1068641519224147969","2022-08-08T00:38:14Z","1556439606580502528","pt","1","RT @portomadu muito engraçado ver os candidatos enrolando começo da resposta pra ser evasivo final e não dar tempo de responder #deb…"
"1127249027425296389","2022-08-08T00:38:20Z","1556439635223617537","pt","2","RT @lucasgertzm Eduardo Leite é o próprio ditado por fora uma bela viola por dentro um pão bolorento #DebateNaBandRS  #LulaOlivioPrettoR…"
"1127249027425296389","2022-08-08T00:38:30Z","1556439676172603393","pt","1","RT @DomaineDePaula Leite querer se fazer falando em defesa da mulher mas e os testes por amostragem lá em Pelotas hein #DebateNaBandRS"
"1127249027425296389","2022-08-08T00:38:38Z","1556439706992254977","pt","20","RT @sigamariaeunice Muita cara de Pau Leite falar em mulheres  Foi o PT que criou Secretaria Especial dos direitos das mulheres e o…"
"152398460","2022-08-08T00:38:45Z","1556439738084737030","pt","14","RT @VieiraPDT #DebateNaBandRS \n""Sou contra privatizações Venderam CEEE Distribuidora por míseros 100 mil reais Agora venderam nossa…"
